,review_id,date,rating,text,num_likes,Vader_score,Vader_neg,Vader_neu,Vader_pos,TextBlob_sub,Flair_sent,Flair_conf
10,3027329572,11/06/2019,4.0,"Birdsong is a historical drama about WWI. Whenever I read about the tragedies of war I realize that had I been a soldier I never would have mentally recovered from the atrocities witnessed. Stephen, the main character, does recover but at a great cost. When the book begins Stephen is an impetuous twenty year old. War is not yet in his future. There are a few references to the song of birds and how this sound is annoying to him. This will not always be the case. As we follow Stephen through his horrific war experiences, we realize how he is maturing - not just aging but developing a new humanity. His courage and his desire to survive are vivid and beautifully detailed. The song of birds, once so annoying, becomes the sound of hope and life. What doesn't kill us makes us stronger really applies here. I don't think Stephen's youthful love affair nor his granddaughter's story were nearly as convincing . Still, this is a moving, heart wrenching book and I definitely recommend it.From Bob Dylan's Blowin' in the WindHow many times must the cannon balls flyBefore they're forever banned?And how many deaths will it take 'til he knowsThat too many people have died?",39,0.9297,0.14,0.674,0.186,0.5028581267217631,POSITIVE,0.9999
11,62331979,07/06/2009,5.0,"
""It was not his death that mattered; it was the way the world had been dislocated. It was not all the tens of thousands of deaths that mattered; it was the way they had proved that you could be human yet act in a way that was beyond nature.""
This ‘review’ might sound like a huge cliché, and for that I apologise. What I don’t apologise for is the sentiments behind it because I mean every word.I approached this book, the third time I have read it, with extreme caution. I felt like I was meeting up with friends that I hadn’t seen for a while. Situations had changed, circumstances had changed and, perhaps most importantly, my reading tastes had changed. Like many people who chose to take English Literature as an A-Level, I was told that I should read this for my War Literature Module. I’ve had bad experience with course books, experiences that started in high school and stretched right up until I graduated university. So I was sceptical to say the least. But Birdsong was different. I truly connected with this book, the story, the writing but, most of all, the characters. So when I decided to re-read it, I was nervous. Would Stephen be as damaged but heroic as I remembered him? Will Weir still make me ache with sadness? Would Jack still make me cry with laughter… and then overwhelm me with emotion? Will Jeanne still garner my utmost respect? Would Isabelle still make me feel conflicted until the very last page? The answer to all these questions is ‘yes’. There are four parts in this book that I will always remember. And I know people who are reading this will be like… woah spoilers, but that’s the thing. If you know anything about the war, whether it’s due to an interest in history, you’ve read books, you’ve listened to your grandparent’s talking about it… you know that this actually happened.I wish there was a spoiler tag for history but, unfortunately, there isn’t. (But if you want to know nothing about this book… please skip this next part.)The first is the part where Stephen is reading the letters in the trenches. This bit is so raw with emotion that my heart physically ached. The letter that I seem to have remembered most vividly is Tipper’s, a relatively minor character. At first you might think that him writing things such as “It’s a terrific show” and “Our guns are putting on a display like Firework Night. We are going to attack and we can’t wait to let Fritz have it” is down to youthful enthusiasm and ignorance. He’s new to the war and he’s never been over the top before, so he doesn’t know what to expect. But really these frivolous words are because he’s afraid but doesn’t want his parents, who are seeing the war through the newspapers alone, to know the truth.The second scene is Weir’s visit back home. His father’s conversation with him, dismissing his son’s cry for help because he knows, was unfortunately something that happened often. And not just on the British side, in All Quiet on the Western Front there is a particularly poignant scene where Paul visits home and realises that everything has stayed the same, but completely incomprehensible to someone who has seen what he has seen. The third part is where the soldiers are require to venture back into No Man’s Land and collect the bodies of their dead. This scene, which is difficult to stomach seeing as Faulk’s can perfectly describe the state of a body who has been left to the elements for two weeks, was unbearably haunting. My heart bled, and continues to bleed, for Brennan. And the fourth was the one of the last scenes with Stephen in the mines. With the aid of Faulks’ writing, I could feel the hammering of Stephen’s heart, his desperation, his hope fading, his desire to live and the grime beneath my finger nails. What I love the most about this book and perhaps why I’ve read it so many times and will continue to read it again and again is how Mr Faulks portrays the human spirit when humanity has been completely deserted. Birdsong is a shocking book and there are many passages that made me feel sick to my stomach, angry and so sad that I had to actually stop reading and do something else for a while. It is difficult to read this book and not get immersed in it.Yes, you might get bored with the love story (and don’t forget that shocking and explicit part where people have sex! Shock, horror) and yes you might get a bit bored with Elizabeth’s story line (I actually love that bit… I find it extremely honest and realistic), but there is no denying that the parts in the trenches with Stephen, Weir, Firebrace and the rest of the men are nothing short of astounding.
”He wanted it louder and louder; he wanted them to drown out the war with their laughter. If they could shout loud enough, they might bring the world back to its senses; they might laugh loud enough to raise the dead.”
 This review is part of my Poppies & Prose feature. You can read more about it here.",33,-0.9912,0.142,0.752,0.107,0.4855472991061225,NEGATIVE,0.9768
12,1543778175,02/10/2016,4.0,"From lovelorn soldiers, knee-deep in French mud, to privileged ladies taking tea in Blighty, Birdsong is a war story that appeals to both sexes. Class war/ real war; there are so many dimensions to this thunderous epic.Through unaffected prose, Faulks manipulates our emotions in a way that few authors can.My wife proclaims this to be her most favourite read, and were she to have typed this review, it would have attracted an easy five stars.",42,-0.0516,0.092,0.806,0.102,0.3333333333333333,POSITIVE,0.9999
13,2210561852,12/28/2017,4.0," Think of the words on that memorial, Wraysford. Think of those stinking towns and foul bloody villages whose names will be turned into some bogus glory by fat-arsed historians who have sat in London. We were there. As our punishment for God knows what, we were there, and our men died in each of those disgusting places. I hate their names. I hate the sound of them and the thought of them, which is why I will not bring myself to remind you.  Wow! First published in 1994, Birdsong is a WWI era novel that spans 1910-1979 and focuses on main protagonist, Stephen Wraysford, a young Englishman that begins a sordid affair with a French businessmen's wife, Madame Azaire. The two are separated and years laters Stephen is now serving in the British army in France. In the 1970's timeline, a young woman named Elizabeth is becoming increasingly interested in a series of notebooks that she has found in her mother's attic and they may just have the key to some untold family secrets left over from the war.Many times I have lain down and I have longed for death. I feel unworthy. I feel guilty because I have survived. Death will not come and I am cast adrift in a perpetual present. I do not know what I have done to live in this existence. I do not know what any of us did to tilt the world into the unnatural orbit. We came here for only a few months. No child or future generation will ever know what this was like. They will never understand.  When it is over we will go quietly among the living and we will not tell them.We will talk and sleep and go about our buisness like human beings. We will seal what we have seen in the silence of our hearts and no words will reach us. Sebastien Faulks won my heart with his WWII espionage book, Charlotte Gray. Well, right until that ending that left me scratching my head. But Birdsong truly moved me and is quite simply- an AMAZING book. It is less the romance, but Stephen's time on the frontlines and his time with his men that was truly the gem of the book.  No one in England knows what this is like. If they could see the way these men live they would not believe their eyes. This is not a war, this is an exploration of how far men can be degraded. ",34,0.8186,0.075,0.83,0.095,0.4956861239119304,POSITIVE,0.8998
14,3688523136,12/10/2020,3.0,"Shocker: For me, I liked the BBC series better than the books! I saw the series first, then tried to read the books. I had to DNF them barely half way in: the descriptions of the trenches and the horrible conditions were too graphic for me. Jean-Pierre Jeunet's The Long Engagement was another brilliant adaptation of a book (by Sebastien Japrisot) which I also ended up DNFing - once again because it was just too graphic. (There is no doubt in my mind that WWI was absolute hell on earth. Too bad we humans couldn't learn our lesson the first time!)In my younger, braver years, I'd already read a fair amount on the subject in Delderfield's many novels, and my heart couldn't take another volley of shrapnel, blood, guts and gore!If you have a stronger stomach than mine, go ahead and read the books. I highly recommend the BBC One movie adaptation: excellent acting by Eddie Redmayne and Clemence Poesy. I bought my own DVD copy of the series. It was a brilliant adaptation and of course all of the actors were outstanding.",31,0.9588,0.086,0.742,0.172,0.5931060606060606,NEGATIVE,0.6052
15,1911886482,03/22/2017,4.0,"Another touching foray by Sebastian Faulks into life before and during WWI. Birdsong captures the drama of that era on both a national and a personal scale. It is the story of Stephen, a young Englishman, who arrives in Amiens in 1910. His life goes through a series of traumatic experiences, from the clandestine love affair that tears apart the family with whom he lives to the unprecedented experience of the war itself. His depiction of Stephen Wraysford's life during the war is very realistic, gut-wrenchingly so. The story is a poignant one, and Samuel West does a great job of the narration.",32,-0.6249,0.119,0.807,0.074,0.5479166666666667,POSITIVE,1.0
16,282544941,07/21/2019,4.0,"How much do you know about World War I? If you're like me, very little. In his introduction to Birdsong, Sebastian Faulks explains that World War II came along so quickly, that the preceding conflict was kind of overlooked in literature, and not as much was written about it. Well he certainly did his best to address that gap with the masterful Birdsong.We begin in 1910. Stephen Wraysford, a 20-year-old Englishman, travels to Amiens on business. He falls head over heels for Isabelle, an older woman, who leaves her husband and stepchildren to begin a new life with her lover. Eventually, she becomes overwhelmed with guilt and returns to her family, leaving Stephen crushed. Six years later, he is back in the same region, now a Lieutenant in the British forces preparing for the Battle of the Somme. In the face of absolute horror and probable death, he does not allow himself to think about love, or what life after this conflict could even look like. But he just might end up seeing Isabelle again, and perhaps there is more to their story than he knows.The romance is one of the reasons Birdsong works so well. The passion in Stephen and Isabelle's relationship is so electric - the snatched, illicit moments of their affair, the excitement of their elopement, the possibilities that lay ahead. And of course, its demise is devastating. All of Stephen's army colleagues have somebody they want to return home to, a face they desperately want to see again that gives them a reason to survive. He tells himself that he doesn't have anyone like this, that he never did. But deep down, he knows that's not true.However, the crowning achievement of Birdsong is its unflinching depiction of war. The earsplitting cacophony of the artillery, the claustrophobia of the tunnels, the never-ending mud, the smell of sweat and shit, the horror of seeing a head explode in front of your eyes. The heartbreaking letters sent home from the Somme, its writers knowing that they were almost certainly going to die in the coming hours. The bodies in pieces, pale and rotting in no man's land. The senseless brutality of it all, summed up by a roll call after the battle, ringing with unanswered names: 
""Names came pattering into the dusk, bodying out the places of their forebears, the villages and towns where the telegrams would be delivered, the houses where the blinds would be drawn, where low moans would come in the afternoon behind closed doors; and the places that had borne them, which would be like nunneries, like dead towns without their life or purpose, without young men at the factories or in the fields, with no husbands for the women, no deep sound of voices in the inns, with the children who would have been born, who would have grown and worked or painted, even governed, left ungenerated in their fathers' shattered flesh that lay in stinking shellholes in the beet crop soil, leaving their homes to put up only granite slabs in place of living flesh, on whose inhuman surface the moss and lichen would cast their crawling green indifference.""
I came very close to awarding this novel the full five stars, but I did find it a little bit drawn-out at times, especially in the final chapters. This is a small complaint (and maybe I am too hard to please!). For at its best, Birdsong is a stunning feat - tense, powerful and unbearably moving. It's the kind of book you want to press into the hands of world leaders before they embark on some unnecessary, avoidable war. An unforgettable read.",30,-0.9303,0.103,0.821,0.076,0.5071821860057154,POSITIVE,0.9985
17,29221919,08/04/2008,5.0,"Beautifully written. As the subtitle indicates, this is a ""A Novel of Love and War"". The part about THE war, I have to admit I had very little knowledge of WWI before I read this book, except for the bare minimum of how it started and how a great many young men died in the war. I also don't normally read books with many battle scenes and with war as the main theme, but once I started reading this one, I just couldn't put it down until I reached the last page. What moved me most was the detailed description of the tension in the anticipation of the attacks(i.e., Battle of the Somme), the horror of being trapped in tunnels thirty feet underground in no man's land, and the psychological effect of the sheer brutality of the war on the soldiers, which were unimaginable and devastating to say the least. I was on the verge of tears a few times! The last chapter about the war was this truly remarkable story of endurance, bravery, survival and humanity that would bring you down to your knees. I also found the parts about tunnel digging very interesting to read as well, believe it or not. It gives you a good sense of how part of the war was fought on both sides. The part about love was also very well done. Now I see why Faulks was commissioned to write Devil May Care as Ian Fleming. Some passages in the first part of the novel were so sensual that I almost couldn't believe a man actually wrote it. ",30,-0.9664,0.203,0.64,0.157,0.4526819923371648,POSITIVE,1.0
18,205391811,09/05/2011,4.0,"I believe there are novels that affect you long after you have closed the book and I do believe that this is one of them. It was fated for me to read this book (at least I believe it to be so) since as I walked into the library, this book was propped up on the shelf seeming to send a message saying take me home. I listened and am ever so grateful I did take this powerful book home and to heart.My grandfather (age sixteen) fought in the Argonne forrest and was gassed in WW 1. He was in the trenches and as I read I pictured him there among the rats, the mud, the awfulness of war. Perhaps this connection made the book not just another book about a war, but one that held memories for me of a beloved man who was just a kid fighting a onerous war.Stephen, our protagonist was the ultimate soldier, not because he wanted to be, but because his humaneness made him so. He endeavored to remain, while carrying on a torrid affair with a married woman, aloof and separate all his feelings that he had buried so long. He was an orphan in more than the physical sense as he tries to understand himself and the turmoil of emotions, and the heinousness of war. Reading this book and knowing the conditions under which these young men lived and died was a nightmare come true. Is it any wonder that these boys, at least the ones who managed to get through the war as Stephen did, were left indelibly marked by tragedy, grief, and the smell of death. Oftentimes, it got to the point in my reading where I felt I just could not go on, and yet I could not stop. I was in a extremely small way like the soldiers forced to look at things deadly unpleasant and vile.The book was utterly mesmerizing in its portrayal of Stephen and all the things that ultimately made him what he later would be. He was a broken man, as I am sure all those young boys who survived were. Yet, survive he did almost as if fated to do so. With so much carnage surrounding them, I am sure oftentimes even in survival, they wished to be among the dead.The writing and story, so powerfully told were only slightly marred by the woman, Isabelle, Stephen's love. She eventually, at least to me, became an intrusion in the story. I also, did feel that the granddaughter's part did not enhance the story as well.All in all, this was Stephen's story and one that all should hear no matter how many years have passed since The Great War. When you think of courage, of determination, of the best that men can be in a situation where there is nothing but death and decay, you will think of Stephen's story. ",29,-0.97,0.133,0.768,0.1,0.5163139329805997,POSITIVE,0.9918
19,48088525,03/03/2009,3.0,"This book is a bit of a mixed bag really. The romance is quickly introduced and proceeds with relative alacrity, but the essence of it left me unconvinced. The standout part of the whole novel is Wraysford's time in the trenches during the Great War. I have never read a book that has ever given me a clearer idea of what this battlefield was like, and the horrors that these men lived through and then carried with them. It is some of the most powerful writing I have seen, and the chilling coldness with which Wraysford treats all this is really evocative. He has seen it and lived with it for so long, tempered by a lost love, that he merely lingers, waiting for the inevitable. The final third, in which one of Wraysford's descendants enacts an oddysey into her lineage is not so well done. I can understand the intentions, but it just falls wide of the mark, and was in the end so ineffectual as to become almost redundant. I would reccommend it though, if only for Wraysford's wartime experiences.",29,-0.5273,0.135,0.75,0.114,0.4899999999999999,POSITIVE,0.957
20,275673382,02/10/2012,2.0,"I waver between two or three stars for this book. The writing is serviceable, but often terminally pedestrian, and occasionally clumsy (“Stephen lifted searching eyes above the soup spoon as he sucked the liquid over his teeth”). The plotting is similarly ham-fisted, with its tepid “romances”, and unaffecting, though undoubtedly well-researched war scenes (“Stephen watched the men go on madly, stepping over the bodies of their friends, clearing one firebay at a time, jostling one another to be first to traverse. They had dead brothers and friends on their minds; they were galvanized beyond fear. They were killing with pleasure. They were not normal”). It’s as though Faulks had decided that, after dutifully wading through volumes of war correspondences and field reports, he would create certain characters representative of the era and then assign random period characteristics to them. They remain as shallow as a soldier’s hasty grave, and thus their historically accurate gory deaths are devoid of pathos. But the turning point for me was the totally extraneous subplot involving Elizabeth, Stephen’s granddaughter, and the eye-rollingly unbelievable climax of her story. In her late thirties, involved in an unpromising affair with an older married man, Elizabeth develops a sudden interest in her grandfather’s war diaries and discovers facts about her family’s past --- in a particularly slow-witted way:“Elizabeth did some calculations on a piece of paper, Grand-mere born 1878. Mum born…she was not sure exactly how old her mother was. Between sixty-five and seventy. Me born 1940. Something did not quite add up in her calculations, though it was possibly her arithmetic that was to blame.”Umm --- my nine-year old knows how old I am. Elizabeth was raised by her mother, Francoise, and is the managing director of her company. There is no indication whatsoever that her mother wants to keep any family history secret. The implication is that they are curiously dull, or so bovinely indifferent, that such basic facts simply never came up in their family life. Or perhaps, her abject ignorance is a clunky plot device.Whatever. By this point, I’m plodding through the story like a WW I soldier through waist-high muck. But wait, Elizabeth is also historically challenged:Francoise: “I was sent to Jeanne from Germany, where I had been living, because my real mother had died. She died of flu.”Elizabeth: “Of flu? That’s impossible.”Francoise:	“No. There was an epidemic. It killed millions of people in Europe just after the end of the war.”Er, Elizabeth --- how did you get past high school?Elizabeth and her married lover proceed to “create an autonomous human life from nothing”, and this is unequivocally portrayed as something gloriously life-affirming. Somehow, Stephen’s wartime heroism inspired her to conquer her impending mid-life/ biological clock crisis by procreating. Screw the wife and kids. They’re obliviously happy. Francoise is non-judgmentally supportive. Stephen’s legacy lives on. The end.Two stars it is.",24,-0.9862,0.149,0.753,0.098,0.4775172532781228,NEGATIVE,0.9992
